"intCommonNameID","intBiotaID","vchrCommonName","intRefID","vchrRefPage","txtNotes","GUID"
"19460","82868","WHITE PEPPER","","","","{AB8B7A68-5BB8-4908-B4C9-354E24E1FEEC}"
"19466","82873","PROTEA","","","","{43684EE5-8DAF-4A83-B90A-A313AF149203}"
"19467","82146","ALMOND","","","","{6C29C62D-0CC7-4551-BFFF-8901CAEF7EA6}"
"19468","82146","APRICOT","","","","{70F7817B-6D8B-4FA3-8442-777322D22D9E}"
"19469","82146","CHERRY","","","","{A79DACC1-AAB4-40E9-A610-D83BBFB40591}"
"19474","82875","WILD PASSIONFRUIT","","","","{C3415EC3-ABF8-417B-B33E-3BDD08967C38}"
"19482","82884","PEARL MILLET","","","","{EC760E2A-4E76-47F5-8271-F7518BBA257A}"
"17238","79673","BARK BEETLE","","","","{0A2B8522-E7A6-4F46-B508-CD8661D983E6}"
"17254","79709","GOLDEN SPIDER BEETLE","","","","{20C87DEA-8889-454F-BA11-712934EB7E07}"
"17260","79743","WHITE-FOOTED ANT","","","","{7CE5E73B-7D42-4E60-B95E-40731ADE7704}"
"17277","79790","GIANT GREEN TREE FROG","","","","{F84A23CE-D44D-4B7A-89FD-AA449DEFC2E9}"
"17278","79790","WHITE-LIPPED TREE FROG","","","","{7ED933FF-31A6-476E-A266-F4876A8619D6}"
"17280","64098","BARK SCORPIONS","","","","{4EAC33B8-621A-4125-8181-8673972D230D}"
"17285","79834","WALNUT PINHOLE BORER","","","","{F60BBFC5-378E-4744-BCDC-7CD28AC2B27D}"
"17288","79842","MOUNTAIN PINHOLE BORER","","","","{F0B71744-2586-41F0-AE81-237973D92455}"
"17293","79858","PARASITIC MITES","","","","{430E1DCA-F598-4CDB-B206-DC33B1F514CC}"
"17296","79873","SHIPWORMS","","","","{36D390C6-CEA5-4BB6-BF4B-26FD8BD17C68}"
"17304","79910","FLOWER SPIDER","","","","{DE8181A0-AEEB-4836-957D-FFEC0D602215}"
"17311","79925","DRAGONFLIES","","","","{05F0DA03-DD31-4755-8187-8B10ECF4D387}"
"17312","79925","EMERALDS","","","","{C04C5BC2-43D1-488E-8F9B-8D4FB72E0B5F}"
"17313","79925","GREEN-EYED SKIMMERS","","","","{42CCD904-5846-4C63-922B-37DF8CCD7C9B}"
"17318","64180","MOUSE SPIDERS","","","","{FE933E51-1771-47BA-8DC3-2CA2D072F25B}"
"17319","79941","FLAT PERIWINKLE","","","","{4536F542-051A-42FC-984D-43267594C5AB}"
"17320","79941","INTERTIDAL SNAIL","","","","{C92EEC3F-297A-4148-8CD6-42E7B0A67858}"
"17321","79941","INTERTIDAL SNAIL","","","","{7E9D8C82-FC6D-4BCB-837C-0ACFD56366A9}"
"17327","79950","BANDED MELAMPUS","","","","{CCEBAE8B-FACE-4153-B431-0E3E103516C9}"
"17328","79960","AUGER BEETLE","0","","","{480DD248-EAB3-40AC-A32F-BC96558145BC}"
"17345","79998","AERIAL YELLOWJACKET","","","","{F65A660C-C7F7-4FED-A95B-6D485B1A5A2D}"
"17346","79998","WASP","","","","{5B868C41-0161-431C-A1A3-ACD8C2459BED}"
"17347","79998","YELLOW HORNET","","","","{E4E91F53-2465-41B2-9F17-F8E5DD7273F6}"
"17354","64205","COCKROACH","","","","{ABEB9C46-512F-4827-B263-0E50586C6FA4}"
"27045","101250","<New1>","0","","NB CABI consideres Leotiales to be a valid taxon - GRBrown 2003","{3AB64569-AAA1-495B-B2C3-851C59765A35}"
"17369","80075","COMBFOOTED SPIDERS","","","","{E392C4C8-A8F3-473C-9135-A1EEEDDD63BA}"
"17371","80077","PARASITIC WASPS","","","","{7CB2DEEA-F78E-40A8-978F-1E230250C819}"
"17377","80090","TOBACCO LOOPER","","","","{A7A0C74B-C3EF-447A-9B8A-EC0EF34E324B}"
"17378","100999","TRUE POWERPOST BEETLES","","","","{56BAADB3-E878-4C3F-B096-152DB37CCD3C}"
"17386","80115","FUNGUS MITE","","","","{A23AA50C-FE94-4B27-87EB-326FD8BF6E9C}"
"17387","80117","COCKROACH EGG PARASITOID","","","","{DCF6DAF5-CC5E-466E-AC29-A341B54CB261}"
"17393","80133","SHINY GLASS SNAIL","","","","{A5E228C1-5F67-48FA-827C-B89EF6BEF7C4}"
"17402","57006","PREDATORY BUG","","","","{E7D8C759-BDEF-4724-BB73-58F77248930D}"
"17411","58567","PARASITIC WASPS","","","","{B9594F5A-F8C7-41F7-B9A7-2F88E98A8029}"
"17412","80241","LADYBIRDS","","","","{947E7710-CFEE-4647-AC87-EA33B3EFD974}"
"17420","55007","VINEGAR FLIES","","","","{1946BFEA-0B8A-4BC9-8D9B-40F24554E1B3}"
"17421","57445","BEDBUG FAMILY","","","","{43989BD4-AA71-4C98-B888-3A03AA1F09AF}"
"17427","65265","PREDATORY MITES","","","","{79624559-D6E7-41F4-9A79-20EE8A918AF3}"
"17428","80292","EMERALD TREE SKINK","","","","{5455D392-1D8C-42C9-BCD5-FDC6428FB03C}"
"17429","80292","GREEN TREE SKINK","","","","{CE6C6D37-3AC5-46AA-946B-CB5F2A952789}"
"17435","80309","PREDATORY MITE","","","","{362B46D7-0C4E-40DC-B1F7-0238203C4BCE}"
"17437","80319","WHEAT","","","","{EB94697C-E6C4-492A-A4EC-90EAEED85B02}"
"17444","80333","SILVERFISH","","","","{56B9F488-D2E4-4614-BD51-387CAD9A95E7}"
"17454","80361","TOKAY GECKO","","","","{D16D21AF-4B2C-4BA2-A784-92BE64F92128}"
"17463","80425","CAROB MOTH","","","","{44FB1989-A25A-4E3E-B1F2-B587D29AE1D2}"
"17464","80426","GREASE ANT","","","","{28F590C7-6D0D-4087-A629-4B7F5B1FB149}"
"17469","58834","LAPPET MOTHS","","","","{6B1DF906-F612-4C1D-9B85-C01AE3F42F13}"
"17479","80491","UNKNOWN SAPROPHYTIC BACTERIA","","","","{36ECF8CA-AC83-4041-B931-DB249DC0B065}"
"17487","64132","PARASITIC WASP","","","","{2B1ACA3C-0728-490D-849B-5AF07723E8E4}"
"17494","80550","PSOCIDS","","","","{13D16E56-4D0B-4C93-8DA9-882E74BD843D}"
"17496","80559","WHITESPOTTED SAWYER","","","","{C30521C6-7830-4C42-9943-E419473339EC}"
"17497","80560","LONG-HORNED BEETLE","","","","{8F6BD151-BB87-4DFA-8BAF-510EF84B6A99}"
"17513","56075","TUCKERELLID MITES","","","","{003C3AA0-7891-4CCD-8448-DFE2A3DEB0CC}"
"17519","80677","AUSTRALIAN PRIVET HAWK MOTH","","","","{229F3309-FBAB-4F47-9D1E-E9A579BD154D}"
"27084","58194","aa","0","","cc","{8571D383-2BD8-4094-A411-8A490894B140}"
"17539","80742","AUSTRALIAN SPIDER BEETLE","","","","{5F034928-FC4E-4A61-8C5D-C3A7CA0D6599}"
"17544","80767","PERIWINKLE","","","","{FC181D4B-7065-46CA-9102-F62ADE08C27E}"
"17545","80768","AFRICAN WEAVER ANT","","","","{4AAF2C45-BA2A-4C3E-9C16-C4B4314A271C}"
"17555","112191","SAND COCKROACHES","","","","{8763EC91-D5CA-4F5E-88E0-2E31D67913A4}"
"17564","80920","TERMITE","","","","{F0E0EE33-AB9D-4DC6-B81D-0ED367DF791B}"
"17569","81118","KEELBACK SNAKE","","","","{9EEF86A7-262D-4745-AFC7-B116E3E86F50}"
"17570","81118","KEELBACK WATER SNAKE","","","","{701BD417-30B0-4BED-8043-AABE267047CD}"
"17579","81160","HUNTSMAN SPIDERS","","","","{6C80F5EA-AD2B-482C-81E1-481E0A3EAE5B}"
"17589","78663","CRAWLING WATER BEETLES","","","","{F1DA46C6-2A93-4109-96C6-0304BE49B894}"
"17604","52121","GILLED FUNGI","","","","{98A88E45-7A03-4688-93AD-AA34D881BB0F}"
"17605","81260","WOOLY-TOP RHODES GRASS","","","","{CC50FD10-8D12-447C-94EE-07FE0522D0AB}"
"17606","52691","ORCHID FLAT MITE","","","","{EAAE69A2-B046-4B55-B2E0-00EA74C04428}"
"17621","52642","MITES","","","","{80CD4C6A-D3DC-4AE9-834F-EAAADB2BAD48}"
"17622","58208","MEALY BUGS","","","","{24CE820D-436F-4338-9A8A-674F8608BA2F}"
"17628","81312"," BEGGARWEEDS","","","","{054D4E88-A89F-4092-8B65-6E1A7DD459E3}"
"17629","81312","TICK TREFOILS","","","","{D409F51F-C9C7-46C4-90D1-B4B378808CD4}"
"17636","81321","STRIPED ARBOREAL COCKROACH","","","","{F24EFB91-F039-476A-B5CA-3FF76DE3AD64}"
"17644","81335","SMALL HIVE BEETLE","","","","{388E8751-FCE5-4238-87A5-8CADCF233BD2}"
"17654","81344","DOMESTIC HUNTSMAN SPIDER","","","","{62D3DB6C-1ACF-43A1-8BEE-E6873C467A6C}"
"17655","81344","GIANT CRAB SPIDER","","","","{2FE6C32D-EA7F-4D51-8DC5-ACE722B31D04}"
"17656","81344","HUNTSMAN SPIDER","","","","{5911ACD4-A5D0-417A-8C78-AA6FF11FCFD2}"
"17672","81370","FERNS","","","","{BCF70A4E-0D78-4779-9A8D-F6C4D1F7E117}"
"17681","81402","PARASITIC MITE","","","","{99969D3A-A2D3-40A2-A319-28795014D4B3}"
"17688","65646","PREDACIOUS MITES","","","","{F36936CB-2C05-4B8A-94C7-7452E121B049}"
"27170","106698","COMMON EASTERN BUMBLE BEE","0","","","{DD362C57-21B4-43E7-A0C9-19AD323C79B6}"
"18730","82228","MITE","","","","{FB1A4756-78B7-446C-A0D1-74E1E087CC5F}"
"27440","111761","Glaucous goosefoot","0","","","{0C11420E-534B-4C7C-9634-FFD9383E756B}"
"18766","82250","GLASSHOUSE WHITEFLY","","","","{CB6EF39C-1543-44BD-A2AC-A33D6E52CEAE}"
"17794","81630","ORANGE SCALE","","","","{7655BFFA-DFFE-414E-BB82-07A105803CE0}"
"17815","81637","DATE PALM BOSTRICHID","","","","{AF3AA087-452C-4030-97B4-EF0D5EB8E670}"
"17816","81637","TWIG BORER","","","","{56A31FDC-00DC-49AB-8442-6EA3C49DA918}"
"17817","81638","BLACK BORER","","","","{A884A49D-1B42-43E8-9488-EAF0556A2FDC}"
"17818","81638","DATE PALM BOSTRICHID","","","","{6E27EC59-FAC1-498D-9234-32B352837767}"
"17819","81638","TWIG BORER","","","","{61667A21-922F-48F1-9BD9-425527F4A0C3}"
"17843","81654","SPHECID WASPS","","","","{D2BAEAB6-27D0-40A6-AC02-A2C333D11CE5}"
"17844","81655","SPHECID WASPS","","","","{9316FF64-2B61-408F-A24D-8F727407C6F1}"
"17849","81662","COMMON GRASS BLUE","","","","{1530E939-5EB1-4002-9736-D98D7400FB07}"
"17850","81662","LUCERNE BLUE","","","","{2A07954E-B28A-48B0-A4CE-5D71299F417D}"
"17857","81706","FLAT-TAILED HOUSE GECKO","","","","{E38EC8CE-D727-4649-B64D-AD563CA28033}"
"17874","81747","BLACK BEAN APHID","","","","{B6B37A88-AED3-498F-82A0-B483BD2B815D}"
"17875","81747","BLACK FLY","","","","{5CF58AD4-53CE-4A31-8BA3-C9F615575AC1}"
"17876","81748","BLACK BEAN APHID","","","","{37C09BD5-A3EA-447C-8BFC-9D161E3C610B}"
"17877","81748","BLACK FLY","","","","{FE30C0FC-CEE7-481C-93C0-BAAF8850F7BC}"
"17891","81755","MELON APHID","","","","{B8A0B0AE-7823-404F-A78F-37F57F3B1C68}"
"17892","81756","COTTON APHID","","","","{6576BA82-9AC6-4E8C-8A64-ADE77017C2A0}"
"17893","81756","MELON APHID","","","","{A7317F03-EE52-473A-BB53-3840AFD3612B}"
"17907","81763","MELON APHID","","","","{4786245B-3D0E-4164-8067-E53C649C2616}"
"17908","81764","COTTON APHID","","","","{15A89E38-C43D-467C-A55D-4ECFA60FE16A}"
"17909","81764","MELON APHID","","","","{84CC4C6A-FB57-417D-AA6A-222F37A5F0A2}"
"17910","81765","COTTON APHID","","","","{AB52E6A0-D475-4A22-9E9D-42F9FDCBE019}"
"17911","81765","MELON APHID","","","","{144B54CB-2198-43DA-996E-EC0AE0FFFDC6}"
"17918","81770","GREEN CITRUS APHID","","","","{64098680-E87F-4A68-9659-6AB13199D415}"
"17919","81770","SPIRAEA APHID","","","","{CFA5B4FB-39B8-4287-AC97-BEF1F5976A48}"
"17924","81773","GREEN CITRUS APHID","","","","{7BAE041C-9844-4B3A-A79E-008D62D6AB15}"
"17925","81773","SPIRAEA APHID","","","","{BF9AF58F-1784-41D9-9755-1D86265B99CF}"
"17932","81778","GREEN CITRUS APHID","","","","{A3CCB5C7-6D32-411A-A289-2ACE5E799792}"
"17933","81778","SPIRAEA APHID","","","","{12EB17CD-783E-4F82-BB05-EAF1F861D99E}"
"17934","81779","GREEN CITRUS APHID","","","","{FC40B765-6103-4B3E-B84C-1A2FF98115B8}"
"17935","81779","SPIRAEA APHID","","","","{D821349B-A9BD-485B-BE34-FE9BA54393AC}"
"17936","81780","GREEN CITRUS APHID","","","","{7AF1E486-8864-4846-B31A-DB9B58E2DAC3}"
"17958","81787","AUCUBA SCALE","","","","{4B81FB23-281A-4046-8E0B-8EC4ED599DCA}"
"17959","81787","IVY SCALE","","","","{B41AB700-4AF3-43AC-B88F-967ED0C8ED2D}"
"17960","81787","OLEANDER SCALE","","","","{49EA150C-B452-4164-A2E5-49C9F7E4B919}"
"17961","81787","WHITE SCALE","","","","{18759AD3-B09B-469D-AF65-3C4596320F34}"
"17966","81790","BUNCH MITE","","","","{339EE87E-83FC-4465-91FE-C43E6D61F364}"
"17967","81790","CITRUS FLAT MITE","","","","{B726A2B5-85B3-43A1-A81F-BFEA685B2B7F}"
"17968","81790","RED FLAT MITE","","","","{FF23FBBC-8173-41A1-86E5-B4C3CEC27A96}"
"17969","81790","SCARLET TEA MITE","","","","{FF5C66E3-0B2E-44F6-BFDC-AC1CEA4F26F4}"
"17991","81796","SILVER MITE","","","","{3025BAF8-A75A-4BB0-9142-F35CF8EC90C4}"
"17992","81797","ROOT ROT IN OAKS","","","","{8C89CC3B-AE17-4DA0-896C-8D24340E9BCE}"
"17993","81798","BUNCH MITE","","","","{AF343246-C0BB-478D-8C8A-681CEF618B9A}"
"17994","81798","CITRUS FLAT MITE","","","","{4A21A74D-AA4A-44A8-A929-20F882F29F86}"
"18016","81805","PRIVET MITE","","","","{FC87D469-745A-4B6F-83BC-A2614310D519}"
"18017","81805","SCARLET MITE","","","","{FB48C206-62E3-456B-AFD1-27455E78B698}"
"18018","81806","PRIVET MITE","","","","{70B74BE3-6332-44AB-A6AB-D0B6061650D0}"
"18019","81806","SCARLET MITE","","","","{B5D32AA8-1771-4B35-8138-6EED9F741AB7}"
"18024","81807","SCARLET MITE","","","","{F8C8A006-B852-481A-9E1C-A885A16A1BED}"
"18041","81812","FLORIDA WAX SCALE","","","","{8DE62B32-1273-416D-8F6B-8D29E270727A}"
"18042","81812","SOFT SCALE","","","","{6CB8BF05-3FDF-4F4F-A794-48F33D97BD18}"
"18043","81814","FLORIDA WAX SCALE","","","","{C881A925-11C2-4109-B062-B16AEEBB1474}"
"18044","81814","SOFT SCALE","","","","{7E166A1A-1819-493B-93BE-EAB9D22EB72F}"
"18053","81820","FIG SCALE","","","","{CF84602C-E3D6-4E6B-8C50-5D2078CA7DE0}"
"18058","81823","FIG WAX SCALE","","","","{359BE6CE-FF54-471D-828A-F29115BA3023}"
"18066","81832","FIG SCALE","","","","{F3A83B84-CAC2-464B-B382-9EDB7B2B27D4}"
"18067","81832","FIG WAX SCALE","","","","{B4F86413-ACA1-43A5-B987-86ED5DA162D7}"
"18074","81837","FIG SCALE","","","","{5C3AA124-2208-4468-B3A7-171840351A62}"
"18075","81837","FIG WAX SCALE","","","","{78418ACE-8084-43C2-AF19-CB0218DF63CA}"
"18076","81838","FIG SCALE","","","","{16F7E01D-E9C7-4718-ABC7-52972C45B0B5}"
"18077","81838","FIG WAX SCALE","","","","{08FFB996-1350-4F07-976D-A0040D81BBAC}"
"18078","81839","FIG SCALE","","","","{10CE4649-7502-4CE2-AADF-1B9393070AE8}"
"18108","81845","CIRCULAR BLACK SCALE","","","","{7A094888-0182-4F1E-BFEF-9225D0FEACFC}"
"18109","81845","CIRCULAR PURPLE SCALE","","","","{20D772A9-6FE2-4077-8DF2-DFA5B4EA6975}"
"18110","81845","CIRCULAR SCALE","","","","{DDE934CC-A62E-4E5A-BD0E-38C5C826F26A}"
"18111","81845","CITRUS BLACK SCALE","","","","{2DBFE038-5090-4092-B889-C7302D58E1F1}"
"18116","81848","CIRCULAR BLACK SCALE","","","","{1A2E73D4-2E1C-4404-A94A-EF0ADC19B95F}"
"18117","81848","CIRCULAR PURPLE SCALE","","","","{69B0C68A-9416-48D7-B38C-DDBF7E1CC536}"
"18118","81848","CIRCULAR SCALE","","","","{1A9123D1-74AD-4A73-87B6-EEA1E662183A}"
"18119","81848","CITRUS BLACK SCALE","","","","{7B91A254-FC5C-44EE-98BC-C5D4E626559D}"
"18141","81854","SOFT BROWN SCALE","","","","{F581234A-62C0-4548-B61E-2445225F2336}"
"18142","81855","BROWN SOFT SCALE","","","","{0D24DFAF-28A0-4BD2-AD57-BC88B3805B4F}"
"18143","81855","COMMON SHIELD SCALE","","","","{F3F5A3FC-B06E-45D9-86F3-3710C0C08514}"
"18144","81855","SOFT BROWN SCALE","","","","{86B2F659-D376-4D88-895B-4451EFDC06F3}"
"18145","81856","COMMON SHIELD SCALE","","","","{FAF91236-B2F1-43DE-B7AC-8A269EB38577}"
"18913","82405","BUTTERFLY TREE","","","","{09BD9442-DA28-4F1B-9DE4-4545B36F001F}"
"18927","82414","CHILLI PEPPER","","","","{D01CC0C8-F1E0-431F-A794-530B1C5C45E6}"
"18928","82414","GREEN PEPPER","","","","{141F7081-F2A1-43A2-B678-6AD8E7448D3F}"
"18929","82414","POLO PAPALAGI","","","","{A63B7636-D621-43F9-AB7C-34FE94F14059}"
"18930","82414","SWEET PEPPER","","","","{A514A2A5-ECAA-4D71-A04A-1A89345E1B56}"
"18944","82422","TAPIOCA","","","","{C62D8B5C-4DE0-4D32-A4B2-9C6A52CC70B7}"
"18945","82422","YUCA","","","","{461112CB-FE5A-4039-8E55-F37D8AFEEBA6}"
"18946","82424","BIGARADE","","","","{34DF1D2A-4C08-4B51-A554-22438D26336C}"
"18947","82424","BITTER ORANGE","","","","{3DC95417-477C-45FD-A71B-A25FE9AD5AC7}"
"18955","71468","JUTE","","","","{8D778170-9E6D-4AAB-9B53-C43A59567158}"
"18961","82433","KUNYIT","","","","{E419CEE7-610B-46D8-B656-A5A76F9CF87F}"
"18962","82433","TURMERIC","","","","{EDA5AC8E-0155-403F-AD84-189FA077CA74}"
"18969","70666","YELLOW NUT SEDGE","","","","{627A0E11-D4B9-46A6-B9B2-A7175258659F}"
"18971","79256","COFFEE; KOPI","","","","{93090698-C042-4037-89F5-D3CFFED06B8F}"
"18977","82442","CHOW CHOW","","","","{62CA7E1D-47C9-4199-ADC7-64E809C79D8F}"
"18978","82442","CHOYATE","","","","{5F0E725C-CC3E-40A6-9CBB-E9F4E36281D9}"
"18979","82442","CHRISTOPHINE","","","","{FA79F35F-C463-4F05-912A-0499DFDBB4C6}"
"18980","66822","CHRYSANTHEMUM","","","","{339B5994-3A71-4F48-96AB-2FF82583B23B}"
"18988","82423","CITRUS","","","","{8C5C1D55-32B7-4957-A377-0C9D9E4E2AAC}"
"19005","82472","CANTALOUPE","","","","{2C60B71F-D047-4FF9-A569-0C289A59FA98}"
"19021","82489","CHERRY BEAN","","","","{F0BE195C-CC28-4E4E-8B85-1EBABCBA44CB}"
"19022","82489","COWPEA; HORSE GRAM","","","","{B8E3A3C5-89AB-4CF7-9FFC-A79926C5658C}"
"19036","67751","HAWTHORN","","","","{A77F9E8B-45FB-4C6E-BA2D-19E2E1C32A78}"
"19037","67751","THORN; THORN APPLE","","","","{A9F94FD2-E29A-44B6-B179-E434BC4A315A}"
"19038","82500","CLEMENTINE","","","","{F1FF2845-BD78-4610-8DD1-1BFED9C96EFF}"
"19039","82500","CLEMENTINE; SATSUMA","","","","{9943C36A-31C3-468B-B0F2-401A5F15A46A}"
"19044","82500","TANGERINE","","","","{A2DDCE57-D689-4D79-A18F-06DE28359D78}"
"18211","81881","COMMON SHIELD SCALE","","","","{22849513-64C0-4D50-BFB5-32C6A94B23C4}"
"18228","81887","BROWN SOFT SCALE","","","","{1C7E558E-3C24-47FE-BF7A-9E7E1CED1DF4}"
"18233","81888","SOFT BROWN SCALE","","","","{10D8878B-3DE6-4B7C-BE1F-0C3EAF2ED2EB}"
"18234","81889","BROWN SOFT SCALE","","","","{0F48A93D-922C-4D91-8B1B-200C540CABAA}"
"18235","81889","COMMON SHIELD SCALE","","","","{C5EDA106-0C39-401D-9CDC-D099F5EABBE0}"
"18236","81889","SOFT BROWN SCALE","","","","{FD03E20F-3EDE-4A34-B45D-C2BE11090F4D}"
"17308","79921","NEOTROPICAL SLIDER","","","","{6650C3C8-6110-4BAF-A28F-6D2039E3526B}"
"17309","79921","RED-EARED SLIDER","","","","{D972DF7C-2F18-4FAB-A173-3797B906C5A4}"
"17314","79929","MEDITERRANEAN FLOUR MOTH","","","","{FD4F37CC-1028-40DA-96F3-598D46CA2993}"
"17331","79962","COMMON INDIAN TOAD","","","","{D468B511-88B0-4953-9703-C2E4D2525EA7}"
"17332","79963","CARPENTER ANT","","","","{2224DE8C-D294-4CB4-9EF3-24A9C663C051}"
"17333","79963","WESTERN CARPENTER ANT","","","","{720CE1F0-90DA-4C59-9615-E336EC5381AC}"
"17334","56764","LAND SNAILS","","","","{30807DEA-AABF-4FC3-8CB4-CF6651B25612}"
"17339","79981","SHIELD HUNTSMEN SPIDERS","","","","{420D783C-9691-4A4A-A24C-F2D82D8FF68C}"
"27305","109257","Twiggy turnip","0","","","{ADF99F3A-FD44-412D-BCE3-DF63A47B0BF7}"
"17350","80006","COCKROACH","","","","{59072D38-CECE-471A-94AB-2D0362182CE4}"
"17356","80031","BLACK HOUSE ANT","","","","{36A7E3B8-1CC3-4B6D-B1A2-C070190DC682}"
"17358","80038","PSOCID","","","","{7D609AED-B05F-4F6C-A746-BC77D74D73CF}"
"17359","12","UNKNOWN INSECT","","","","{E373896B-8BF1-41FC-A1A6-E74B07FD4847}"
"17367","64760","SCORPION","","","","{F60F9A29-7DA4-44AC-A680-62ED57FB39AD}"
"17376","80089","CHAFERS","","","","{D71B5E1D-87F3-4F98-843B-71173A71D3ED}"
"17384","81174","SEA BEAN","","","","{215C7843-B810-4F9D-A07F-A1302394F82F}"
"18383","81976","PURPLE SCALE","","","","{BB68016A-F688-422F-9466-ECB3578A7344}"
"18390","81984","HIBISCUS MEALYBUG","","","","{6EB91772-FC51-4E2F-B447-B8DBC059A8D0}"
"18396","81991","CAROB MOTH","","","","{4E3602E0-9AC7-40D0-94D6-F6672B7A5E76}"
"18397","81991","LOCUST BEAN MOTH","","","","{EEE6BA2E-03EA-4B38-9457-0301D842735C}"
"18398","81992","CAROB MOTH","","","","{3A6F3E7D-E8C8-47D0-92D5-3C9355F068A2}"
"18399","81992","LOCUST BEAN MOTH","","","","{309B376F-21C5-4ED8-B910-2EC942496639}"
"18413","82000","PEACH CURL APHID","","","","{1CB679EA-CDD0-4FE0-A5AB-74E1BAE0E72E}"
"18414","82001","GREEN PEACH APHID","","","","{E85221A6-B694-43AF-88E9-481DF0632822}"
"18415","82001","PEACH CURL APHID","","","","{F949390A-ACC4-487B-8B85-EE8D25E8C873}"
"18416","82002","GREEN PEACH APHID","","","","{DDC5CB51-83DF-467A-81C9-01CDD6D6FFCF}"
"18430","82009","GREEN PEACH APHID","","","","{51F82B1B-7B1C-456A-9C10-74D321D7BB3A}"
"18431","82009","PEACH CURL APHID","","","","{27F44E46-AF93-4834-9A24-30763616997F}"
"18432","82010","GREEN PEACH APHID","","","","{F162B787-0BF8-4189-8F75-F7EA612F1EA2}"
"18433","82010","PEACH CURL APHID","","","","{FDDF72FA-9A61-4352-A01C-45C0DAA210AD}"
"18440","82016","GREEN PEACH APHID","","","","{41B2C9DA-146C-4E39-8F91-8C0F56C820D8}"
"18441","82016","PEACH CURL APHID","","","","{088936D6-6827-4776-AC96-7CCA3094B9ED}"
"18446","82019","GREEN PEACH APHID","","","","{27A0B4B0-E49D-4C59-93A6-42AADEB2882F}"
"18447","82019","PEACH CURL APHID","","","","{6FF04769-C473-4396-8456-EDF0E05DD701}"
"18448","82020","GREEN PEACH APHID","","","","{DD5C2A81-2562-4566-A4A2-873BA03D5FD4}"
"18449","82020","PEACH CURL APHID","","","","{65311950-7473-422C-8241-623B2F0526F1}"
"18458","82025","GREEN PEACH APHID","","","","{F3FAC0FD-EEC7-4FA4-8E54-9DED2048B20B}"
"18463","82027","PEACH CURL APHID","","","","{07E64525-8A80-4ED0-9BC5-CC5EBA3C72F6}"
"18464","82028","GREEN PEACH APHID","","","","{53ED066C-0FD3-4A51-B4B2-8273EEDB6719}"
"18465","82028","PEACH CURL APHID","","","","{FAFD5D64-06AF-4977-AA8C-2B85760F263B}"
"18472","78675","DOG WELKS","","","","{F34AB0BB-261E-4CA5-9E38-E392C977D729}"
"18480","78251","SWAMP CERITHS","","","","{6C05990E-AE3F-4A5A-99DF-0FA6F9D41A26}"
"18483","82059","LEACH","","","","{A3A68E10-C044-4CA1-88DE-116E4AECF7BC}"
"18488","82077","FAN WORMS (MARINE)","","","","{8A877FF6-417A-4168-9E6C-192F571E7DD8}"
"18489","82077","HARD TUBE WORM (MARINE)","","","","{76E7C8A0-7E46-4DD4-B637-3F55B01FCCAE}"
"18491","82092","LITTORINID SNAIL","","","","{104B8CC0-58EA-4CC1-BC52-646D5EE51E70}"
"18497","56809","WHITE SNAIL","","","","{99EC4C88-898B-4626-9FDD-592526F9CB22}"
"18498","108484","SNAIL","","","","{F6316B82-76D5-441B-9678-94B3DFF15928}"
"18505","82151","SOUTHERN GREEN STINK BUG","","","","{7DBAA99E-8590-4E63-A3DF-5BDC9868759D}"
"18506","82151","TOMATO AND BEAN BUG","","","","{C93AB3DD-B8D3-4589-B6C3-5B466F2DA19D}"
"18507","82152","GREEN SHIELD BUG","","","","{561FBC4D-0CB8-4F2A-B2DB-E261A2EC21C0}"
"18508","82152","GREEN STINK BUG","","","","{5DB97C08-7955-47CF-AD6D-64F5B918A3B8}"
"18513","82153","COTTON MEALYBUG","","","","{1B292BEB-65DA-4B2D-9D76-317B52EA88CA}"
"18514","82153","GLOBULAR MEALYBUG","","","","{F70B120E-954F-4417-9DA4-308966F083F7}"
"18515","82153","KAROO THORN MEALYBUG","","","","{81F6FE6B-304D-4B3F-89D9-061DEF1083EC}"
"18516","82153","LEBBECK MEALYBUG","","","","{A1C0E5F0-3756-4909-9AC3-7494F662B784}"
"18547","82158","SPHERICAL MEALYBUG","","","","{9C8317BB-759D-45BF-84B8-914F5FEF6DA3}"
"18548","82159","COFFEE MEALYBUG","","","","{0B6AD5A8-9FD0-40DE-A476-4B9890DA3AF2}"
"18549","82159","COTTON MEALYBUG","","","","{A0F04868-EE96-46A8-93C8-3E69A1038410}"
"18550","82159","GLOBULAR MEALYBUG","","","","{27D72040-2814-44DC-900A-CF7703CB8277}"
"18557","82161","CHAFF SCALE","","","","{62F1E08F-6C65-4715-8481-DEFB4617F634}"
"18558","82162","CHAFF SCALE","","","","{BA7EFC28-2B6A-4B8E-BE6A-17300E4746A5}"
"18565","82167","BLACK PARLATORIA SCALE","","","","{DC27F84A-53B2-4F27-8ACB-5D7FF8CB156F}"
"18566","82167","BLACK SCALE","","","","{0A318632-5A73-40EC-BB5C-412BB4231DD5}"
"18567","82167","EBONY SCALE","","","","{43FDA8C2-6A1F-45B4-BDA9-44A1C04EF08A}"
"18572","82168","LEAF BLACK SCALE","","","","{5C4F1298-D90C-4429-A30C-0309A2601BEF}"
